,date,open,high,low,close,volume,amount,outstanding_share,turnover
99,2022-08-29,1544.55,1551.97,1521.08,1534.67,92449065.0,1145189174.0,19405546950.0,0.004764053558407948
100,2022-08-30,1535.9,1549.5,1517.37,1542.08,79971238.0,991447627.0,19405546950.0,0.004121050450474419
101,2022-08-31,1529.73,1579.15,1527.25,1575.44,165304158.0,2091408315.0,19405546950.0,0.008518397261665433
102,2022-09-01,1563.09,1580.39,1554.44,1558.15,86198195.0,1092666277.0,19405546950.0,0.004441935866177686
103,2022-09-02,1559.38,1568.03,1535.9,1545.79,78636281.0,983433863.0,19405546950.0,0.004052257903506296
104,2022-09-05,1539.61,1556.91,1528.49,1553.2,63203998.0,788451089.0,19405546950.0,0.0032570067807338975
105,2022-09-06,1554.44,1564.32,1535.9,1544.55,73129499.0,914692184.0,19405546950.0,0.003768484299279181
106,2022-09-07,1534.67,1534.67,1517.37,1523.55,97981281.0,1208329759.0,19405546950.0,0.005049137818813192
107,2022-09-08,1522.31,1537.14,1519.84,1527.25,62111692.0,768913484.0,19405546950.0,0.003200718442001966
108,2022-09-09,1532.2,1574.21,1527.25,1571.74,195129731.0,2469131334.0,19405546950.0,0.01005535847573727
109,2022-09-13,1591.51,1608.81,1564.32,1600.16,172268989.0,2223707380.0,19405546950.0,0.00887730654765183
110,2022-09-14,1575.44,1590.27,1569.27,1572.97,85803584.0,1095054829.0,19405546950.0,0.004421600907260179
111,2022-09-15,1581.62,1618.69,1577.92,1606.34,184101788.0,2393239453.0,19405546950.0,0.009487070293579125
112,2022-09-16,1596.45,1600.16,1551.97,1551.97,135744781.0,1719252822.0,19405546950.0,0.006995153568706807
113,2022-09-19,1549.5,1565.56,1542.08,1553.2,63212104.0,793491306.0,19405546950.0,0.0032574244963499985
114,2022-09-20,1558.15,1560.62,1522.31,1524.78,88998853.0,1102212204.0,19405546950.0,0.004586258415148665
115,2022-09-21,1521.08,1542.08,1507.48,1535.9,68419739.0,845477182.0,19405546950.0,0.0035257825598159704
116,2022-09-22,1523.55,1527.25,1513.66,1518.6,58613338.0,720058210.0,19405546950.0,0.003020442461684905
117,2022-09-23,1512.43,1535.9,1511.19,1518.6,58644106.0,722703128.0,19405546950.0,0.0030220279877244067
118,2022-09-26,1502.54,1517.37,1481.54,1482.77,90372904.0,1094060839.0,19405546950.0,0.004657065540737052
119,2022-09-27,1482.77,1502.54,1459.29,1501.31,78962229.0,946732994.0,19405546950.0,0.0040690545442214395
120,2022-09-28,1493.89,1513.66,1472.89,1496.36,78092558.0,946211767.0,19405546950.0,0.004024238956068177
121,2022-09-29,1513.66,1517.37,1460.53,1465.47,91771804.0,1100405198.0,19405546950.0,0.004729153176483902
122,2022-09-30,1466.71,1477.83,1461.77,1463.0,53723019.0,638906948.0,19405546950.0,0.002768436217666104
123,2022-10-10,1445.7,1454.35,1416.05,1417.28,96608018.0,1119089731.0,19405546950.0,0.004978371300170955
124,2022-10-11,1425.93,1430.87,1409.87,1418.52,41525337.0,476749227.0,19405546950.0,0.0021398694459369514
125,2022-10-12,1414.81,1435.82,1402.45,1433.35,55957243.0,641776509.0,19405546950.0,0.002883569483724343
126,2022-10-13,1422.22,1425.93,1397.51,1401.22,85261597.0,970021739.0,19405546950.0,0.004393671418779567
127,2022-10-14,1414.81,1437.05,1408.63,1424.7,109606158.0,1265486550.0,19405546950.0,0.005648186999439354
128,2022-10-17,1411.1,1423.46,1401.22,1418.52,102482271.0,1171523550.0,19405546950.0,0.005281081294129667
129,2022-10-18,1427.17,1438.29,1416.05,1418.52,94683709.0,1091646644.0,19405546950.0,0.004879208467762358
130,2022-10-19,1411.1,1419.75,1393.8,1395.04,92398968.0,1049700767.0,19405546950.0,0.00476147197695966
131,2022-10-20,1387.63,1397.51,1378.98,1383.92,78192323.0,876967151.0,19405546950.0,0.004029380011883664
132,2022-10-21,1385.16,1390.1,1367.86,1370.33,78557429.0,876648491.0,19405546950.0,0.004048194529245154
133,2022-10-24,1370.33,1371.56,1311.02,1312.25,138339065.0,1496043940.0,19405546950.0,0.007128841323382539
134,2022-10-25,1322.14,1335.73,1309.78,1315.96,131697940.0,1406437766.0,19405546950.0,0.006786613144135058
135,2022-10-26,1314.72,1325.84,1311.02,1317.19,114382988.0,1220733278.0,19405546950.0,0.00589434496717445
136,2022-10-27,1322.14,1330.79,1317.19,1319.67,95738346.0,1024868047.0,19405546950.0,0.004933555660486034
137,2022-10-28,1313.49,1322.14,1286.3,1287.54,105794701.0,1114999302.0,19405546950.0,0.005451776302548381
138,2022-10-31,1276.42,1291.25,1262.83,1277.65,98309569.0,1016230012.0,19405546950.0,0.005066055043607003
139,2022-11-01,1282.6,1319.67,1280.13,1318.43,138123413.0,1459758367.0,19405546950.0,0.007117728418368543
140,2022-11-02,1311.02,1319.67,1294.95,1313.49,130298818.0,1377816220.0,19405546950.0,0.006714514068360233
141,2022-11-03,1302.37,1306.07,1282.6,1290.01,98353561.0,1028904286.0,19405546950.0,0.0050683220242859475
142,2022-11-04,1285.07,1340.67,1283.83,1336.97,177611223.0,1903720944.0,19405546950.0,0.00915260072069239
143,2022-11-07,1335.73,1348.09,1325.84,1344.38,98808204.0,1070554833.0,19405546950.0,0.005091750531669503
144,2022-11-08,1345.61,1349.32,1332.02,1340.67,58322205.0,632835805.0,19405546950.0,0.0030054398956273687
145,2022-11-09,1339.44,1369.09,1336.97,1345.61,83210685.0,911153622.0,19405546950.0,0.0042879845239301535
146,2022-11-10,1333.26,1346.85,1320.9,1343.14,55202119.0,596916589.0,19405546950.0,0.002844656692348473
147,2022-11-11,1375.27,1440.76,1360.44,1412.34,254507055.0,2878557392.0,19405546950.0,0.013115170402347253
148,2022-11-14,1445.7,1517.37,1445.7,1476.59,387208410.0,4637823414.0,19405546950.0,0.019953491184642957
149,2022-11-15,1465.47,1505.01,1461.77,1484.01,157390134.0,1891249648.0,19405546950.0,0.008110574487054075
150,2022-11-16,1479.06,1488.95,1456.82,1460.53,127869288.0,1519133932.0,19405546950.0,0.006589316360392511
151,2022-11-17,1459.29,1463.0,1430.87,1444.47,109104716.0,1273790881.0,19405546950.0,0.0056223468620141106
152,2022-11-18,1450.64,1455.59,1429.64,1432.11,86809329.0,1011078680.0,19405546950.0,0.004473428614182915
153,2022-11-21,1418.52,1420.99,1386.39,1416.05,104773707.0,1189388618.0,19405546950.0,0.005399162789379662
154,2022-11-22,1416.05,1474.12,1413.57,1460.53,149132388.0,1748727407.0,19405546950.0,0.007685039148046275
155,2022-11-23,1455.59,1488.95,1448.17,1460.53,124765653.0,1483352652.0,19405546950.0,0.0064293809044119726
156,2022-11-24,1472.89,1481.54,1444.47,1454.35,79671882.0,941002373.0,19405546950.0,0.004105624139596848
157,2022-11-25,1456.82,1511.19,1454.35,1503.78,176072817.0,2130171605.0,19405546950.0,0.009073324109527353
158,2022-11-28,1470.41,1472.89,1444.47,1459.29,133156295.0,1568351120.0,19405546950.0,0.006861764594581551
159,2022-11-29,1502.54,1605.1,1498.83,1605.1,474927650.0,6026006642.0,19405546950.0,0.02447380902087895
160,2022-11-30,1593.98,1648.35,1584.09,1610.04,320962830.0,4206404173.0,19405546950.0,0.016539746641874478
161,2022-12-01,1653.29,1687.89,1614.98,1618.69,200268883.0,2658203027.0,19405546950.0,0.010320187496699237
162,2022-12-02,1623.63,1624.87,1568.03,1593.98,140420278.0,1803658762.0,19405546950.0,0.007236089678987379
163,2022-12-05,1617.46,1676.77,1607.57,1671.82,228762742.0,3057231973.0,19405546950.0,0.011788523280968383
164,2022-12-06,1648.35,1687.89,1637.23,1659.47,125257891.0,1680593516.0,19405546950.0,0.006454746744461125
165,2022-12-07,1647.11,1652.05,1610.04,1624.87,137737690.0,1815667663.0,19405546950.0,0.007097851472823342
166,2022-12-08,1624.87,1670.59,1621.16,1650.82,106572280.0,1422047905.0,19405546950.0,0.005491846237294538
167,2022-12-09,1655.76,1699.01,1649.58,1692.83,161583192.0,2197501649.0,19405546950.0,0.008326649715997827
168,2022-12-12,1678.0,1678.0,1613.75,1619.93,139258428.0,1848277967.0,19405546950.0,0.007176217622662782
169,2022-12-13,1624.87,1650.82,1623.63,1635.99,90228513.0,1194285343.0,19405546950.0,0.004649624833171734
170,2022-12-14,1634.75,1655.76,1616.22,1634.75,97406110.0,1287867945.0,19405546950.0,0.0050194983038084375
171,2022-12-15,1623.63,1640.93,1598.92,1618.69,83534926.0,1094434006.0,19405546950.0,0.004304693200105859
172,2022-12-16,1608.81,1655.76,1608.81,1648.35,92425167.0,1225269166.0,19405546950.0,0.004762822054855815
173,2022-12-19,1647.11,1664.41,1600.16,1611.28,103086606.0,1355435567.0,19405546950.0,0.005312223678395213
174,2022-12-20,1602.63,1616.22,1565.56,1576.68,89621223.0,1150630681.0,19405546950.0,0.0046183301728581275
175,2022-12-21,1587.8,1605.1,1574.21,1592.74,61458964.0,791782473.0,19405546950.0,0.003167082286232597
176,2022-12-22,1606.34,1624.87,1593.98,1600.16,67239430.0,876159828.0,19405546950.0,0.003464959280624657
177,2022-12-23,1587.8,1613.75,1581.62,1603.86,56442641.0,730705959.0,19405546950.0,0.0029085828472358516
178,2022-12-26,1605.1,1611.28,1570.5,1577.92,79711987.0,1021903963.0,19405546950.0,0.004107690816722896
179,2022-12-27,1590.27,1633.52,1590.27,1619.93,88600412.0,1160090119.0,19405546950.0,0.004565726089982741
180,2022-12-28,1626.11,1653.29,1606.34,1623.63,79119198.0,1042402080.0,19405546950.0,0.004077143416975423
181,2022-12-29,1614.98,1622.4,1587.8,1610.04,66689009.0,865144967.0,19405546950.0,0.003436595174144267
182,2022-12-30,1611.28,1640.93,1601.39,1626.11,81803598.0,1074756754.0,19405546950.0,0.004215474998502941
183,2023-01-03,1631.05,1711.36,1612.51,1701.48,219412794.0,2971546989.0,19405546950.0,0.011306704962521038
184,2023-01-04,1694.07,1781.8,1684.18,1769.44,218968253.0,3110729449.0,19405546950.0,0.011283797027942055
185,2023-01-05,1779.33,1821.34,1775.62,1789.21,166542518.0,2417272356.0,19405546950.0,0.008582212005109188
186,2023-01-06,1791.68,1818.87,1789.21,1806.51,119574471.0,1747915169.0,19405546950.0,0.006161870691307672
187,2023-01-09,1822.57,1838.64,1794.15,1828.75,105765911.0,1561368487.0,19405546950.0,0.005450292706127513
188,2023-01-10,1823.81,1839.87,1778.09,1784.27,126942339.0,1851093717.0,19405546950.0,0.0065415491419580935
189,2023-01-11,1785.5,1826.28,1778.09,1812.69,83056612.0,1217450812.0,19405546950.0,0.004280044886856436
190,2023-01-12,1825.04,1825.04,1795.39,1812.69,62569484.0,914367700.0,19405546950.0,0.003224309222575146
191,2023-01-13,1812.69,1847.29,1797.86,1847.29,94908583.0,1407181074.0,19405546950.0,0.004890796597722282
192,2023-01-16,1847.29,1888.06,1834.93,1863.35,156003989.0,2356399993.0,19405546950.0,0.008039144137599276
193,2023-01-17,1869.53,1875.71,1825.04,1849.76,93583454.0,1396151515.0,19405546950.0,0.00482251050388456
194,2023-01-18,1847.29,1875.71,1842.34,1867.06,71843403.0,1083362998.0,19405546950.0,0.003702209640630614
195,2023-01-19,1869.53,1884.35,1837.4,1864.58,64187520.0,963744633.0,19405546950.0,0.0033076892996308977
196,2023-01-20,1873.23,1883.12,1853.46,1869.53,60859008.0,920144806.0,19405546950.0,0.003136165559095463
197,2023-01-30,1927.6,1944.9,1839.87,1872.0,137431750.0,2096867649.0,19405546950.0,0.00708208587751246
198,2023-01-31,1883.12,1916.48,1848.52,1852.23,103049784.0,1568639326.0,19405546950.0,0.005310326179700902
199,2023-02-01,1857.17,1863.35,1792.92,1816.39,165342148.0,2426471973.0,19405546950.0,0.008520354949335762
200,2023-02-02,1821.34,1826.28,1763.26,1804.04,157790039.0,2280744883.0,19405546950.0,0.008131182254566651
201,2023-02-03,1785.5,1797.86,1749.67,1769.44,124638298.0,1782105891.0,19405546950.0,0.006422818090164678
202,2023-02-06,1742.26,1745.96,1712.6,1729.9,131761010.0,1838428709.0,19405546950.0,0.006789863245776745
203,2023-02-07,1737.31,1769.44,1733.61,1755.85,86946046.0,1235297763.0,19405546950.0,0.004480473867808194
204,2023-02-08,1759.55,1769.44,1733.61,1734.84,65789257.0,928708934.0,19405546950.0,0.0033902294622002397
205,2023-02-09,1731.14,1766.97,1724.96,1745.96,83035002.0,1174361963.0,19405546950.0,0.004278931287736778
206,2023-02-10,1742.26,1744.73,1712.6,1727.43,84728366.0,1184283386.0,19405546950.0,0.0043661931414924636
207,2023-02-13,1722.49,1722.49,1680.47,1707.66,180005416.0,2473405203.0,19405546950.0,0.009275977454477263
208,2023-02-14,1711.36,1727.43,1705.19,1724.96,90993709.0,1263892078.0,19405546950.0,0.004689056651402449
209,2023-02-15,1723.72,1724.96,1682.95,1689.12,125024398.0,1713566673.0,19405546950.0,0.006442714463144776
210,2023-02-16,1690.36,1718.78,1668.12,1680.47,127912329.0,1757431084.0,19405546950.0,0.006591534334465125
211,2023-02-17,1684.18,1695.3,1659.47,1659.47,91836369.0,1246777397.0,19405546950.0,0.004732480317953625
212,2023-02-20,1668.12,1748.43,1666.88,1748.43,211619117.0,2945969773.0,19405546950.0,0.010905083868300863
213,2023-02-21,1737.31,1754.61,1720.01,1742.26,99049499.0,1393153377.0,19405546950.0,0.0051041848629780565
214,2023-02-22,1729.9,1744.73,1722.49,1732.37,63892239.0,895742534.0,19405546950.0,0.003292472980257843
215,2023-02-23,1729.9,1769.44,1727.43,1736.08,82449068.0,1165539851.0,19405546950.0,0.004248737137501811
216,2023-02-24,1732.37,1733.61,1705.19,1712.6,72998904.0,1012652972.0,19405546950.0,0.0037617545224614244
217,2023-02-27,1699.01,1715.07,1690.36,1691.59,62146193.0,854854041.0,19405546950.0,0.0032024963357191022
218,2023-02-28,1699.01,1711.36,1681.71,1702.72,60793592.0,833316018.0,19405546950.0,0.0031327945641851647
219,2023-03-01,1705.19,1753.38,1697.77,1750.91,122345178.0,1719710647.0,19405546950.0,0.006304649815603368
220,2023-03-02,1745.96,1784.27,1737.31,1759.55,101587684.0,1447565980.0,19405546950.0,0.005234981743196886
221,2023-03-03,1773.15,1775.62,1747.2,1765.73,69095439.0,985552121.0,19405546950.0,0.0035606025008225804
222,2023-03-06,1766.97,1766.97,1695.3,1711.36,145582414.0,2023954547.0,19405546950.0,0.007502103103566478
223,2023-03-07,1711.36,1742.26,1686.65,1691.59,127926629.0,1773654737.0,19405546950.0,0.006592271237168093
224,2023-03-08,1684.18,1685.42,1655.76,1671.82,109689791.0,1479838980.0,19405546950.0,0.005652496746555242
225,2023-03-09,1673.06,1678.0,1622.4,1631.05,173606476.0,2305765842.0,19405546950.0,0.008946229469713554
226,2023-03-10,1606.34,1639.7,1606.34,1623.63,85699610.0,1128558360.0,19405546950.0,0.004416242954698064
227,2023-03-13,1621.16,1642.17,1606.34,1612.51,100063496.0,1309490079.0,19405546950.0,0.005156437809138896
228,2023-03-14,1605.1,1606.34,1572.97,1590.27,114907558.0,1474124199.0,19405546950.0,0.005921376928775512
229,2023-03-15,1612.51,1628.58,1598.92,1612.51,97936372.0,1278262225.0,19405546950.0,0.005046823583604275
230,2023-03-16,1592.74,1610.04,1581.62,1584.09,91679249.0,1182054434.0,19405546950.0,0.004724383663919351
231,2023-03-17,1605.1,1611.28,1563.09,1575.44,155681414.0,2000832408.0,19405546950.0,0.008022521313165049
232,2023-03-20,1576.68,1587.8,1550.73,1553.2,118881633.0,1505893659.0,19405546950.0,0.006126167600753969
233,2023-03-21,1563.09,1579.15,1544.55,1569.27,84074317.0,1060914056.0,19405546950.0,0.004332488912403471
234,2023-03-22,1575.44,1591.51,1570.5,1580.39,87669077.0,1121080753.0,19405546950.0,0.004517732853698308
235,2023-03-23,1569.27,1593.98,1560.62,1593.98,80430604.0,1029380497.0,19405546950.0,0.004144722341876584
236,2023-03-24,1587.8,1589.04,1576.68,1584.09,62151875.0,796319542.0,19405546950.0,0.0032027891385973018
237,2023-03-27,1581.62,1582.86,1539.61,1556.91,100842214.0,1266945056.0,19405546950.0,0.005196566438443004
238,2023-03-28,1564.32,1572.97,1550.73,1561.85,67386843.0,851797869.0,19405546950.0,0.003472555716859091
239,2023-03-29,1572.97,1574.21,1544.55,1548.26,59606433.0,750687551.0,19405546950.0,0.0030716182931396323
240,2023-03-30,1550.73,1570.5,1533.43,1566.79,82454624.0,1035422932.0,19405546950.0,0.004249023447391159
241,2023-03-31,1568.03,1577.92,1545.79,1548.26,86549166.0,1092263437.0,19405546950.0,0.004460021983559706
242,2023-04-03,1550.73,1568.03,1539.61,1565.56,74042886.0,934285179.0,19405546950.0,0.0038155526453739043
243,2023-04-04,1561.85,1571.74,1555.67,1563.09,64745722.0,817726527.0,19405546950.0,0.0033364543739386847
244,2023-04-06,1556.91,1558.15,1544.55,1554.44,56332130.0,706480660.0,19405546950.0,0.0029028880322283313
245,2023-04-07,1553.2,1568.03,1544.55,1559.38,60792526.0,767354797.0,19405546950.0,0.0031327396314382162
246,2023-04-10,1561.85,1569.27,1554.44,1566.79,64018181.0,809943148.0,19405546950.0,0.0032989629802730193
247,2023-04-11,1569.27,1571.74,1547.02,1549.5,77777962.0,978302908.0,19405546950.0,0.004008027302729543
248,2023-04-12,1554.44,1555.67,1538.37,1542.08,90995706.0,1136997696.0,19405546950.0,0.004689159560122576
249,2023-04-13,1533.43,1565.56,1519.84,1551.97,113159146.0,1413919037.0,19405546950.0,0.005831278360335007
250,2023-04-14,1556.91,1593.98,1554.44,1568.03,129799484.0,1653539531.0,19405546950.0,0.006688782559669105
251,2023-04-17,1564.32,1598.92,1556.91,1597.69,130421259.0,1669357649.0,19405546950.0,0.006720823656042325
252,2023-04-18,1597.69,1631.05,1592.74,1606.34,153893615.0,2009934875.0,19405546950.0,0.007930393067328617
253,2023-04-19,1608.81,1614.98,1585.33,1587.8,101437815.0,1309536002.0,19405546950.0,0.005227258745211507
254,2023-04-20,1593.98,1593.98,1559.38,1575.44,81178841.0,1033330704.0,19405546950.0,0.0041832802347269065
255,2023-04-21,1569.27,1585.33,1542.08,1544.55,91866839.0,1160509766.0,19405546950.0,0.004734050487559177
256,2023-04-24,1542.08,1544.55,1486.48,1495.13,146767192.0,1798133967.0,19405546950.0,0.007563156677735383
257,2023-04-25,1500.07,1528.49,1497.6,1517.37,130190082.0,1595320170.0,19405546950.0,0.006708910722044863
258,2023-04-26,1513.66,1513.66,1481.54,1497.6,99126040.0,1197555724.0,19405546950.0,0.0051081291475786
259,2023-04-27,1490.18,1526.02,1482.77,1514.9,100409337.0,1222755932.0,19405546950.0,0.005174259569117685
260,2023-04-28,1514.9,1579.15,1509.96,1550.73,144525434.0,1816868033.0,19405546950.0,0.007447635172169162
261,2023-05-04,1532.2,1585.33,1506.25,1572.97,147826438.0,1863146144.0,19405546950.0,0.0076177413798687085
262,2023-05-05,1579.15,1619.93,1575.44,1595.21,176218865.0,2283981032.0,19405546950.0,0.009080850205049232
263,2023-05-08,1598.92,1666.88,1586.56,1645.88,263071861.0,3478891629.0,19405546950.0,0.013556529052122387
264,2023-05-09,1655.76,1680.47,1622.4,1626.11,242253445.0,3238716471.0,19405546950.0,0.012483721568074637
265,2023-05-10,1627.34,1638.46,1581.62,1586.56,123705339.0,1600189994.0,19405546950.0,0.006374741166468385
266,2023-05-11,1600.16,1621.16,1581.62,1587.8,90375844.0,1166479365.0,19405546950.0,0.00465721704381025
267,2023-05-12,1584.09,1590.27,1558.15,1559.38,88560368.0,1124579091.0,19405546950.0,0.0045636625562878045
268,2023-05-15,1566.79,1587.8,1538.37,1585.33,92832563.0,1173804243.0,19405546950.0,0.0047838158460151
269,2023-05-16,1581.62,1596.45,1553.2,1559.38,99830169.0,1267712090.0,19405546950.0,0.005144414082077702
270,2023-05-17,1554.44,1561.85,1537.14,1543.32,75462120.0,945315193.0,19405546950.0,0.0038886881258453783
271,2023-05-18,1553.2,1561.85,1535.9,1543.32,68718687.0,861347534.0,19405546950.0,0.003541187845777261
272,2023-05-19,1535.9,1537.14,1522.31,1524.78,68841368.0,851165594.0,19405546950.0,0.0035475098010571663
273,2023-05-22,1521.08,1538.37,1521.08,1529.73,54932785.0,679754868.0,19405546950.0,0.0028307774648938717
274,2023-05-23,1529.73,1533.43,1508.72,1508.72,69436436.0,852871175.0,19405546950.0,0.0035781746414521956
275,2023-05-24,1507.48,1508.72,1484.01,1484.01,82425088.0,996600578.0,19405546950.0,0.0042475014083537595
276,2023-05-25,1481.54,1482.77,1459.29,1474.12,88274430.0,1050002542.0,19405546950.0,0.004548927697191241
277,2023-05-26,1474.12,1498.83,1463.0,1495.13,51142864.0,613772897.0,19405546950.0,0.0026354765537798973
278,2023-05-29,1496.36,1498.83,1476.59,1480.3,56607382.0,680275578.0,19405546950.0,0.0029170722240323146
279,2023-05-30,1480.3,1481.54,1458.06,1466.71,76399692.0,906316374.0,19405546950.0,0.003937002765077951
280,2023-05-31,1460.53,1463.0,1430.87,1433.35,117958671.0,1376758357.0,19405546950.0,0.0060786058390382034
281,2023-06-01,1433.35,1443.23,1420.99,1432.11,74302293.0,861646489.0,19405546950.0,0.003828920318064006
282,2023-06-02,1443.23,1479.06,1438.29,1474.12,122184253.0,1446502669.0,19405546950.0,0.006296357083612116
283,2023-06-05,1467.94,1482.77,1460.53,1471.65,52184619.0,620531416.0,19405546950.0,0.0026891599156910135
284,2023-06-06,1471.65,1493.89,1460.53,1463.0,83327347.0,997039312.0,19405546950.0,0.004293996310163265
285,2023-06-07,1469.18,1491.42,1467.94,1475.36,64369784.0,770386878.0,19405546950.0,0.003317081665662611
286,2023-06-08,1477.83,1507.48,1465.47,1497.6,86939712.0,1048266236.0,19405546950.0,0.004480147466289271
287,2023-06-09,1490.18,1493.89,1464.24,1467.94,131528476.0,1566929274.0,19405546950.0,0.006777880383319987
288,2023-06-12,1460.53,1470.41,1453.12,1456.82,75874703.0,896015709.0,19405546950.0,0.003909949211712376
289,2023-06-13,1453.12,1463.0,1444.47,1454.35,84998805.0,1000183567.0,19405546950.0,0.004380129311428658
290,2023-06-14,1462.58,1485.38,1451.19,1452.45,106920004.0,1237376776.0,19405546950.0,0.005509765031384493
291,2023-06-15,1454.98,1472.71,1442.32,1470.18,92530056.0,1064567231.0,19405546950.0,0.0047682271588845885
292,2023-06-16,1470.18,1477.78,1465.11,1472.71,84203365.0,978869317.0,19405546950.0,0.004339138969746998
293,2023-06-19,1472.71,1472.71,1444.85,1449.92,95399707.0,1096351097.0,19405546950.0,0.004916105031504922
294,2023-06-20,1448.65,1451.19,1437.26,1438.52,54455079.0,620374308.0,19405546950.0,0.002806160482892238
295,2023-06-21,1438.52,1453.72,1435.99,1437.26,61658296.0,703681564.0,19405546950.0,0.0031773541945953757
296,2023-06-26,1430.92,1430.92,1411.93,1415.73,67657743.0,757975992.0,19405546950.0,0.003486515642889416
297,2023-06-27,1418.26,1433.46,1414.46,1428.39,46170178.0,519520687.0,19405546950.0,0.0023792258017236666
298,2023-06-28,1428.39,1434.72,1420.79,1430.92,36539644.0,412039354.0,19405546950.0,0.0018829484216109661
299,2023-06-29,1429.66,1429.66,1414.46,1415.73,48590630.0,544534826.0,19405546950.0,0.0025039557053041475
300,2023-06-30,1415.73,1432.19,1411.93,1422.06,51905258.0,583494655.0,19405546950.0,0.0026747639803061567
301,2023-07-03,1423.33,1460.05,1422.06,1454.98,88509071.0,1009887429.0,19405546950.0,0.004561019136850456
302,2023-07-04,1451.19,1454.98,1433.46,1443.59,61630056.0,701885270.0,19405546950.0,0.0031758989405861605
303,2023-07-05,1438.52,1443.59,1430.92,1435.99,42348240.0,479726282.0,19405546950.0,0.0021822750015299103
304,2023-07-06,1430.92,1435.99,1419.53,1423.33,59709591.0,672396816.0,19405546950.0,0.0030769341958691867
305,2023-07-07,1418.26,1427.13,1415.73,1418.26,48444083.0,543212456.0,19405546950.0,0.0024964038954851516
306,2023-07-10,1424.59,1428.39,1414.46,1418.26,49588228.0,556581582.0,19405546950.0,0.0025553635838128233
307,2023-07-11,1420.79,1425.86,1417.0,1419.53,57080909.0,640131787.0,19405546950.0,0.002941473855237046
308,2023-07-12,1422.06,1438.52,1420.79,1423.33,73608367.0,830230821.0,19405546950.0,0.0037931611610668874
309,2023-07-13,1433.46,1452.45,1427.13,1447.39,112422973.0,1281848379.0,19405546950.0,0.00579334214540137
310,2023-07-14,1447.39,1462.58,1443.59,1451.19,71914699.0,825295738.0,19405546950.0,0.0037058836416873062
311,2023-07-17,1444.85,1444.85,1425.86,1432.19,60834258.0,687262894.0,19405546950.0,0.0031348901505710972
312,2023-07-18,1429.66,1433.46,1420.79,1424.59,47196618.0,531299773.0,19405546950.0,0.0024321199562994025
313,2023-07-19,1422.06,1433.46,1422.06,1432.19,38219596.0,430771279.0,19405546950.0,0.0019695191327755903
314,2023-07-20,1434.72,1448.65,1429.66,1433.46,55406957.0,629696111.0,19405546950.0,0.0028552123340177225
315,2023-07-21,1432.19,1442.32,1428.39,1435.99,37710256.0,427375950.0,19405546950.0,0.0019432719983190168
316,2023-07-24,1434.72,1434.72,1423.33,1425.86,42685218.0,480713396.0,19405546950.0,0.0021996400364278318
317,2023-07-25,1449.92,1485.38,1448.65,1484.11,203295819.0,2358815160.0,19405546950.0,0.01047617052607734
318,2023-07-26,1475.25,1486.64,1463.85,1477.78,75166268.0,875260135.0,19405546950.0,0.003873442381895863
319,2023-07-27,1479.04,1503.1,1475.25,1487.91,111519586.0,1314228294.0,19405546950.0,0.005746789115882147
320,2023-07-28,1480.31,1557.56,1477.78,1552.49,234701346.0,2839828237.0,19405546950.0,0.012094549388622103
321,2023-07-31,1557.56,1582.88,1548.69,1560.09,185495239.0,2288940411.0,19405546950.0,0.009558877133323984
322,2023-08-01,1552.49,1566.42,1536.03,1539.83,95773478.0,1169570705.0,19405546950.0,0.004935366070679085
323,2023-08-02,1527.16,1549.96,1510.7,1523.36,111590004.0,1343864165.0,19405546950.0,0.005750417872143511
324,2023-08-03,1518.3,1566.42,1513.23,1561.35,117584771.0,1433255493.0,19405546950.0,0.006059338152280217
325,2023-08-04,1572.75,1586.68,1546.16,1557.56,130313102.0,1611435431.0,19405546950.0,0.006715250146556678
326,2023-08-07,1546.16,1551.22,1534.76,1539.83,64691326.0,786506452.0,19405546950.0,0.003333651257894589
327,2023-08-08,1534.76,1546.16,1519.57,1532.23,72570456.0,877489188.0,19405546950.0,0.0037396758868473946
328,2023-08-09,1527.16,1544.89,1525.9,1541.09,57760774.0,702060797.0,19405546950.0,0.002976508425597352
329,2023-08-10,1538.56,1546.16,1527.16,1539.83,47559453.0,577123920.0,19405546950.0,0.0024508174452665967
330,2023-08-11,1541.09,1553.76,1505.64,1505.64,94353857.0,1132867239.0,19405546950.0,0.004862210647456139
331,2023-08-14,1489.17,1491.71,1467.65,1477.78,97592018.0,1139185249.0,19405546950.0,0.005029078451200264
332,2023-08-15,1480.31,1494.24,1468.91,1485.38,71281277.0,834163040.0,19405546950.0,0.0036732423560986
333,2023-08-16,1477.78,1500.57,1470.18,1485.38,57290437.0,671706045.0,19405546950.0,0.002952271180380206
334,2023-08-17,1477.78,1481.58,1451.19,1465.11,96505775.0,1116292662.0,19405546950.0,0.004973102548908059
335,2023-08-18,1466.38,1486.64,1460.05,1463.85,65981885.0,767047287.0,19405546950.0,0.0034001559023308023
336,2023-08-21,1463.85,1466.38,1433.46,1433.46,70149785.0,799641424.0,19405546950.0,0.00361493469783391
337,2023-08-22,1441.05,1449.92,1432.19,1439.79,60680809.0,689991238.0,19405546950.0,0.0031269826692516905
338,2023-08-23,1437.26,1446.12,1423.33,1424.59,69180998.0,783102827.0,19405546950.0,0.0035650114979109103
339,2023-08-24,1429.66,1433.46,1399.27,1409.4,129127070.0,1439197084.0,19405546950.0,0.006654131951689205
